customer_id,age,price,quantity,gender,payment_method,category,shopping_mall,invoice_date
C112929,23.0,600.16,2.0,Female,Cash,Clothing,Forum Istanbul,5/6/2021
C112937,28.0,143.36,4.0,Male,Cash,Toys,Kanyon,3/3/2022
C112938,45.0,600.16,2.0,Male,Debit Card,Clothing,Emaar Square Mall,11/5/2022
C112940,35.0,600.16,2.0,Male,Debit Card,Clothing,Metropol AVM,31/03/2021
C112946,56.0,2400.68,4.0,Female,Cash,Shoes,Viaport Outlet,26/02/2021
C112948,42.0,5.23,1.0,Female,Cash,Food & Beverage,Kanyon,22/06/2021
C112950,55.0,71.68,2.0,Male,Credit Card,Toys,Metropol AVM,22/12/2022
C112957,30.0,1200.32,4.0,Female,Debit Card,Clothing,Zorlu Center,12/7/2022
C112959,34.0,300.08,1.0,Female,Cash,Clothing,Mall of Istanbul,10/7/2022
C112960,23.0,179.2,5.0,Male,Cash,Toys,Mall of Istanbul,2/8/2021
C112961,67.0,600.16,2.0,Male,Debit Card,Clothing,Viaport Outlet,2/12/2021
C112963,19.0,26.15,5.0,Male,Cash,Food & Beverage,Forum Istanbul,15/04/2021
C112967,35.0,1050.0,1.0,Male,Cash,Technology,Metrocity,30/12/2021
C112969,31.0,179.2,5.0,Female,Credit Card,Toys,Metrocity,5/10/2021
C112975,54.0,5.23,1.0,Female,Credit Card,Food & Beverage,Kanyon,6/3/2021
C112976,46.0,5250.0,5.0,Male,Cash,Technology,Metrocity,6/1/2022
C112978,19.0,300.08,1.0,Female,Credit Card,Clothing,Forum Istanbul,18/11/2022
C112979,59.0,300.08,1.0,Male,Cash,Clothing,Cevahir AVM,13/02/2023
C112980,50.0,300.08,1.0,Male,Debit Card,Clothing,Mall of Istanbul,13/03/2021
C112982,68.0,3150.0,3.0,Female,Cash,Technology,Mall of Istanbul,9/8/2022
C112984,49.0,1500.4,5.0,Male,Credit Card,Clothing,Emaar Square Mall,14/12/2022
C112992,22.0,3000.85,5.0,Male,Cash,Shoes,Kanyon,22/01/2021
C112993,48.0,26.15,5.0,Female,Credit Card,Food & Beverage,Istinye Park,3/9/2022
C112994,46.0,15.15,1.0,Female,Cash,Books,Istinye Park,17/05/2021
C112996,50.0,600.16,2.0,Female,Cash,Clothing,Mall of Istanbul,22/02/2021
C112998,63.0,900.24,3.0,Female,Credit Card,Clothing,Forum Istanbul,29/09/2022
C112999,49.0,5.23,1.0,Female,Cash,Food & Beverage,Kanyon,15/03/2022
C113001,54.0,1500.4,5.0,Male,Cash,Clothing,Mall of Istanbul,13/04/2021
C113002,41.0,2100.0,2.0,Female,Debit Card,Technology,Metropol AVM,17/12/2022
C113005,53.0,40.66,1.0,Female,Cash,Cosmetics,Kanyon,17/02/2022
C113009,22.0,3000.85,5.0,Male,Cash,Shoes,Istinye Park,24/05/2022
C113014,44.0,75.75,5.0,Female,Cash,Books,Emaar Square Mall,6/1/2023
C113016,37.0,1500.4,5.0,Female,Cash,Clothing,Mall of Istanbul,7/5/2022
C113022,24.0,26.15,5.0,Female,Cash,Food & Beverage,Kanyon,13/02/2022
C113025,22.0,5.23,1.0,Female,Cash,Food & Beverage,Cevahir AVM,12/8/2022
C113027,43.0,40.66,1.0,Male,Cash,Cosmetics,Cevahir AVM,19/08/2021
C113029,46.0,1200.32,4.0,Male,Debit Card,Clothing,Metrocity,19/10/2021
C113040,39.0,35.84,1.0,Female,Debit Card,Toys,Istinye Park,26/06/2021
C113043,68.0,2100.0,2.0,Male,Cash,Technology,Metropol AVM,18/09/2021
C113044,51.0,2100.0,2.0,Female,Cash,Technology,Metrocity,9/3/2022
C113046,23.0,1500.4,5.0,Female,Credit Card,Clothing,Istinye Park,16/05/2022
C113051,41.0,1200.32,4.0,Female,Cash,Clothing,Mall of Istanbul,19/02/2023
C113054,57.0,3000.85,5.0,Female,Debit Card,Shoes,Metropol AVM,10/11/2021
C113055,68.0,81.32,2.0,Female,Cash,Cosmetics,Mall of Istanbul,21/08/2021
C113056,31.0,40.66,1.0,Female,Cash,Cosmetics,Viaport Outlet,21/03/2021
C113061,19.0,3000.85,5.0,Female,Cash,Shoes,Mall of Istanbul,7/6/2022
C113062,35.0,15.15,1.0,Female,Cash,Books,Istinye Park,18/08/2022
C113064,26.0,35.84,1.0,Female,Debit Card,Toys,Kanyon,2/10/2021
C113065,54.0,300.08,1.0,Female,Credit Card,Clothing,Mall of Istanbul,3/2/2023
C113067,53.0,600.16,2.0,Female,Cash,Clothing,Mall of Istanbul,4/9/2022
C113068,31.0,179.2,5.0,Male,Debit Card,Toys,Metrocity,13/05/2021
C113070,32.0,203.3,5.0,Female,Cash,Cosmetics,Forum Istanbul,20/04/2022
C113077,62.0,203.3,5.0,Male,Debit Card,Cosmetics,Emaar Square Mall,12/12/2021
C113078,18.0,143.36,4.0,Female,Credit Card,Toys,Kanyon,16/11/2021
C113079,37.0,300.08,1.0,Male,Cash,Clothing,Metrocity,7/12/2022
C113081,54.0,162.64,4.0,Male,Cash,Cosmetics,Mall of Istanbul,10/1/2021
C113083,23.0,1200.32,4.0,Female,Debit Card,Clothing,Mall of Istanbul,26/03/2022
C113086,36.0,81.32,2.0,Male,Debit Card,Cosmetics,Metropol AVM,6/7/2022
C113088,19.0,162.64,4.0,Female,Credit Card,Cosmetics,Cevahir AVM,27/01/2023
C113089,62.0,121.98,3.0,Female,Credit Card,Cosmetics,Kanyon,26/05/2021
C113091,44.0,900.24,3.0,Female,Cash,Clothing,Istinye Park,30/10/2022
C113093,33.0,300.08,1.0,Female,Credit Card,Clothing,Emaar Square Mall,8/12/2022
C113098,66.0,600.16,2.0,Female,Credit Card,Clothing,Mall of Istanbul,8/10/2021
C113099,28.0,5.23,1.0,Male,Credit Card,Food & Beverage,Kanyon,30/12/2021
C113100,51.0,300.08,1.0,Female,Debit Card,Clothing,Metropol AVM,29/05/2021
C113101,41.0,5250.0,5.0,Male,Credit Card,Technology,Metropol AVM,8/12/2021
C113104,43.0,40.66,1.0,Female,Cash,Cosmetics,Mall of Istanbul,6/9/2022
C113105,28.0,20.92,4.0,Male,Debit Card,Food & Beverage,Istinye Park,22/01/2023
C113107,22.0,1200.34,2.0,Female,Cash,Shoes,Metrocity,22/05/2021
C113109,23.0,40.66,1.0,Female,Credit Card,Cosmetics,Viaport Outlet,25/12/2022
C113112,36.0,143.36,4.0,Female,Credit Card,Toys,Mall of Istanbul,12/2/2022
C113115,68.0,900.24,3.0,Female,Credit Card,Clothing,Metropol AVM,17/08/2021
C113119,22.0,179.2,5.0,Female,Credit Card,Toys,Kanyon,25/10/2022
C113121,31.0,11.73,1.0,Female,Credit Card,Souvenir,Metropol AVM,24/05/2022
C113124,36.0,75.75,5.0,Female,Debit Card,Books,Metropol AVM,1/4/2021
C113125,32.0,600.16,2.0,Male,Cash,Clothing,Metropol AVM,7/3/2022
C113133,34.0,203.3,5.0,Male,Debit Card,Cosmetics,Viaport Outlet,19/08/2021
C113136,36.0,600.16,2.0,Male,Debit Card,Clothing,Mall of Istanbul,4/2/2022
C113137,32.0,40.66,1.0,Female,Cash,Cosmetics,Mall of Istanbul,2/5/2022
C113144,23.0,35.19,3.0,Male,Cash,Souvenir,Metropol AVM,28/06/2021
C113147,31.0,121.98,3.0,Female,Cash,Cosmetics,Forum Istanbul,27/02/2021
C113150,56.0,600.16,2.0,Male,Credit Card,Clothing,Forum Istanbul,14/06/2022
C113151,61.0,1500.4,5.0,Female,Cash,Clothing,Mall of Istanbul,13/05/2021
C113153,51.0,1500.4,5.0,Female,Debit Card,Clothing,Mall of Istanbul,17/02/2022
C113156,37.0,2400.68,4.0,Female,Debit Card,Shoes,Mall of Istanbul,10/10/2022
C113157,68.0,26.15,5.0,Female,Cash,Food & Beverage,Kanyon,20/10/2022
C113160,31.0,107.52,3.0,Female,Cash,Toys,Mall of Istanbul,7/2/2021
C113167,38.0,46.92,4.0,Male,Credit Card,Souvenir,Istinye Park,29/09/2021
C113168,24.0,1200.32,4.0,Male,Debit Card,Clothing,Kanyon,1/4/2021
C113170,61.0,203.3,5.0,Female,Credit Card,Cosmetics,Mall of Istanbul,1/5/2021
C113171,19.0,600.17,1.0,Male,Credit Card,Shoes,Metrocity,6/3/2023
C113173,65.0,58.65,5.0,Female,Debit Card,Souvenir,Forum Istanbul,30/09/2022
C113179,65.0,143.36,4.0,Male,Debit Card,Toys,Forum Istanbul,14/10/2021
C113180,32.0,1200.32,4.0,Female,Cash,Clothing,Metrocity,16/07/2021
C113185,62.0,2400.68,4.0,Female,Credit Card,Shoes,Cevahir AVM,3/7/2022
C113186,54.0,600.16,2.0,Male,Cash,Clothing,Mall of Istanbul,29/12/2022
C113188,46.0,143.36,4.0,Male,Debit Card,Toys,Metrocity,23/01/2021
C113190,64.0,15.69,3.0,Female,Cash,Food & Beverage,Kanyon,9/7/2022
C113192,39.0,600.16,2.0,Female,Credit Card,Clothing,Mall of Istanbul,23/07/2021
C113195,46.0,10.46,2.0,Female,Cash,Food & Beverage,Cevahir AVM,16/06/2021
C113196,49.0,107.52,3.0,Female,Cash,Toys,Kanyon,10/11/2021
C113200,41.0,15.69,3.0,Female,Credit Card,Food & Beverage,Metropol AVM,20/12/2021
C113203,55.0,3000.85,5.0,Male,Debit Card,Shoes,Zorlu Center,7/9/2022
C113204,45.0,1200.32,4.0,Male,Credit Card,Clothing,Metropol AVM,12/1/2023
C113206,49.0,900.24,3.0,Male,Cash,Clothing,Forum Istanbul,25/03/2021
C113208,50.0,900.24,3.0,Female,Cash,Clothing,Kanyon,10/8/2021
C113210,50.0,600.16,2.0,Male,Cash,Clothing,Mall of Istanbul,8/5/2022
C113216,30.0,35.84,1.0,Female,Cash,Toys,Emaar Square Mall,12/2/2023
C113217,26.0,26.15,5.0,Female,Cash,Food & Beverage,Metropol AVM,12/6/2022
C113218,24.0,71.68,2.0,Female,Credit Card,Toys,Cevahir AVM,27/08/2021
C113220,38.0,600.16,2.0,Female,Cash,Clothing,Istinye Park,26/12/2022
C113225,27.0,600.16,2.0,Female,Cash,Clothing,Istinye Park,16/03/2022
C113227,29.0,1200.34,2.0,Male,Cash,Shoes,Istinye Park,19/09/2022
C113233,47.0,81.32,2.0,Male,Credit Card,Cosmetics,Mall of Istanbul,22/12/2021
C113237,30.0,600.16,2.0,Male,Credit Card,Clothing,Metrocity,14/06/2022
C113242,64.0,5.23,1.0,Female,Debit Card,Food & Beverage,Mall of Istanbul,19/09/2021
C113243,51.0,10.46,2.0,Male,Credit Card,Food & Beverage,Kanyon,27/03/2022
C113244,57.0,143.36,4.0,Male,Credit Card,Toys,Kanyon,16/06/2021
C113247,22.0,15.69,3.0,Female,Cash,Food & Beverage,Mall of Istanbul,2/2/2022
C113248,30.0,107.52,3.0,Male,Debit Card,Toys,Kanyon,18/06/2022
C113249,66.0,2400.68,4.0,Male,Credit Card,Shoes,Viaport Outlet,18/08/2022
C113251,51.0,121.98,3.0,Female,Cash,Cosmetics,Viaport Outlet,20/08/2022
C113257,59.0,75.75,5.0,Female,Cash,Books,Istinye Park,14/09/2022
C113263,48.0,3000.85,5.0,Female,Cash,Shoes,Emaar Square Mall,6/9/2021
C113264,53.0,1200.32,4.0,Male,Cash,Clothing,Cevahir AVM,10/3/2021
C113266,57.0,15.69,3.0,Female,Debit Card,Food & Beverage,Istinye Park,31/12/2021
C113275,26.0,35.84,1.0,Female,Debit Card,Toys,Istinye Park,21/02/2023
C113276,62.0,1200.32,4.0,Male,Cash,Clothing,Forum Istanbul,15/02/2021
C113278,30.0,300.08,1.0,Female,Debit Card,Clothing,Metrocity,31/05/2022
C113279,19.0,300.08,1.0,Female,Credit Card,Clothing,Mall of Istanbul,26/11/2021
C113281,46.0,600.16,2.0,Male,Credit Card,Clothing,Istinye Park,10/11/2021
C113286,34.0,900.24,3.0,Male,Credit Card,Clothing,Istinye Park,7/2/2022
C113290,45.0,121.98,3.0,Male,Credit Card,Cosmetics,Mall of Istanbul,20/11/2021
C113291,61.0,300.08,1.0,Male,Credit Card,Clothing,Mall of Istanbul,22/12/2022
C113293,30.0,26.15,5.0,Female,Cash,Food & Beverage,Kanyon,24/01/2022
C113294,63.0,11.73,1.0,Male,Credit Card,Souvenir,Emaar Square Mall,20/01/2023
C113298,46.0,600.16,2.0,Female,Credit Card,Clothing,Metropol AVM,5/2/2022
C113301,61.0,11.73,1.0,Female,Credit Card,Souvenir,Metropol AVM,24/02/2021
C113305,44.0,1200.32,4.0,Female,Cash,Clothing,Metropol AVM,2/2/2021
C113306,21.0,1200.32,4.0,Male,Cash,Clothing,Istinye Park,6/11/2021
C113315,46.0,300.08,1.0,Male,Cash,Clothing,Istinye Park,24/10/2021
C113317,37.0,1050.0,1.0,Male,Cash,Technology,Emaar Square Mall,17/01/2021
C113321,59.0,26.15,5.0,Female,Credit Card,Food & Beverage,Istinye Park,4/3/2022
C113323,34.0,1200.34,2.0,Male,Credit Card,Shoes,Mall of Istanbul,8/3/2022
C113324,29.0,600.16,2.0,Female,Credit Card,Clothing,Kanyon,19/12/2022
C113328,32.0,179.2,5.0,Female,Debit Card,Toys,Metrocity,16/05/2021
C113329,50.0,900.24,3.0,Female,Debit Card,Clothing,Istinye Park,20/06/2022
C113334,53.0,900.24,3.0,Male,Credit Card,Clothing,Metrocity,4/7/2021
C113335,39.0,600.16,2.0,Female,Credit Card,Clothing,Mall of Istanbul,8/4/2021
C113341,66.0,300.08,1.0,Female,Cash,Clothing,Mall of Istanbul,1/11/2021
C113347,40.0,1500.4,5.0,Male,Cash,Clothing,Mall of Istanbul,30/10/2022
C113353,59.0,162.64,4.0,Male,Credit Card,Cosmetics,Kanyon,2/8/2021
C113360,40.0,10.46,2.0,Male,Credit Card,Food & Beverage,Kanyon,23/05/2021
C113361,38.0,1200.32,4.0,Male,Cash,Clothing,Metrocity,5/10/2022
C113362,30.0,900.24,3.0,Female,Cash,Clothing,Metrocity,4/6/2021
C113364,69.0,3150.0,3.0,Male,Credit Card,Technology,Mall of Istanbul,17/08/2021
C113370,28.0,162.64,4.0,Male,Cash,Cosmetics,Metrocity,19/01/2021
C113372,63.0,300.08,1.0,Female,Cash,Clothing,Kanyon,20/04/2021
C113377,31.0,900.24,3.0,Female,Cash,Clothing,Istinye Park,12/1/2022
C113379,64.0,900.24,3.0,Female,Cash,Clothing,Forum Istanbul,19/01/2022
C113382,62.0,107.52,3.0,Male,Credit Card,Toys,Mall of Istanbul,19/09/2022
C113384,50.0,1500.4,5.0,Male,Cash,Clothing,Kanyon,17/07/2022
C113389,65.0,81.32,2.0,Female,Credit Card,Cosmetics,Mall of Istanbul,25/10/2022
C113390,49.0,2100.0,2.0,Female,Cash,Technology,Mall of Istanbul,15/06/2021
C113397,67.0,300.08,1.0,Female,Credit Card,Clothing,Metropol AVM,21/01/2022
C113402,29.0,20.92,4.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,13/11/2022
C113403,34.0,40.66,1.0,Male,Cash,Cosmetics,Istinye Park,5/3/2023
C113404,68.0,1200.32,4.0,Male,Cash,Clothing,Emaar Square Mall,26/09/2022
C113407,51.0,600.16,2.0,Female,Cash,Clothing,Mall of Istanbul,28/11/2021
C113421,18.0,15.69,3.0,Female,Credit Card,Food & Beverage,Metrocity,19/05/2022
C113426,45.0,107.52,3.0,Female,Credit Card,Toys,Mall of Istanbul,28/05/2022
C113429,64.0,20.92,4.0,Female,Credit Card,Food & Beverage,Metrocity,4/8/2021
C113430,64.0,203.3,5.0,Male,Credit Card,Cosmetics,Mall of Istanbul,10/11/2022
C113434,56.0,300.08,1.0,Female,Cash,Clothing,Metropol AVM,26/06/2022
C113435,63.0,300.08,1.0,Male,Debit Card,Clothing,Zorlu Center,9/1/2023
C113436,22.0,1200.34,2.0,Male,Credit Card,Shoes,Cevahir AVM,29/11/2022
C113438,33.0,300.08,1.0,Female,Cash,Clothing,Kanyon,15/08/2022
C113441,29.0,40.66,1.0,Male,Debit Card,Cosmetics,Cevahir AVM,10/3/2022
C113443,34.0,5.23,1.0,Female,Debit Card,Food & Beverage,Zorlu Center,15/02/2022
C113444,22.0,2400.68,4.0,Female,Credit Card,Shoes,Metropol AVM,6/10/2022
C113448,58.0,1200.32,4.0,Female,Credit Card,Clothing,Kanyon,11/10/2022
C113449,60.0,1200.32,4.0,Male,Debit Card,Clothing,Metropol AVM,2/11/2021
C113451,58.0,600.16,2.0,Female,Debit Card,Clothing,Zorlu Center,25/07/2021
C113452,19.0,75.75,5.0,Female,Credit Card,Books,Mall of Istanbul,18/05/2021
C113455,21.0,26.15,5.0,Female,Cash,Food & Beverage,Metrocity,7/1/2021
C113459,33.0,1200.34,2.0,Male,Credit Card,Shoes,Emaar Square Mall,12/2/2022
C113460,35.0,3000.85,5.0,Female,Credit Card,Shoes,Cevahir AVM,19/05/2021
C113468,30.0,26.15,5.0,Female,Cash,Food & Beverage,Mall of Istanbul,8/3/2023
C113471,47.0,1800.51,3.0,Female,Credit Card,Shoes,Zorlu Center,3/9/2021
C113472,28.0,15.69,3.0,Female,Credit Card,Food & Beverage,Viaport Outlet,21/01/2023
C113475,60.0,300.08,1.0,Female,Debit Card,Clothing,Mall of Istanbul,11/9/2021
C113477,38.0,179.2,5.0,Male,Credit Card,Toys,Metrocity,7/2/2021
C113479,35.0,26.15,5.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,25/01/2022
C113480,65.0,75.75,5.0,Male,Debit Card,Books,Forum Istanbul,25/12/2022
C113484,28.0,46.92,4.0,Male,Cash,Souvenir,Metrocity,6/1/2021
C113485,66.0,600.16,2.0,Female,Cash,Clothing,Kanyon,29/06/2022
C113489,18.0,11.73,1.0,Female,Cash,Souvenir,Metrocity,15/04/2021
C113491,34.0,1200.32,4.0,Male,Credit Card,Clothing,Kanyon,23/03/2021
C113497,28.0,15.15,1.0,Female,Cash,Books,Mall of Istanbul,4/12/2022
C113505,34.0,143.36,4.0,Male,Credit Card,Toys,Mall of Istanbul,1/11/2021
C113506,31.0,5250.0,5.0,Female,Cash,Technology,Mall of Istanbul,1/12/2022
C113510,50.0,162.64,4.0,Male,Credit Card,Cosmetics,Metrocity,10/4/2022
C113517,29.0,600.17,1.0,Male,Credit Card,Shoes,Kanyon,19/06/2022
C113518,41.0,5.23,1.0,Female,Credit Card,Food & Beverage,Metrocity,19/01/2023
C113521,67.0,5.23,1.0,Female,Cash,Food & Beverage,Emaar Square Mall,10/10/2022
C113523,53.0,26.15,5.0,Female,Debit Card,Food & Beverage,Istinye Park,14/04/2021
C113543,43.0,1200.32,4.0,Female,Debit Card,Clothing,Mall of Istanbul,21/12/2021
C113546,55.0,600.17,1.0,Female,Cash,Shoes,Forum Istanbul,25/08/2021
C113547,24.0,121.98,3.0,Male,Debit Card,Cosmetics,Mall of Istanbul,12/3/2022
C113552,47.0,71.68,2.0,Female,Debit Card,Toys,Istinye Park,18/03/2022
C113553,55.0,1500.4,5.0,Female,Debit Card,Clothing,Emaar Square Mall,14/01/2022
C113555,61.0,5.23,1.0,Female,Cash,Food & Beverage,Forum Istanbul,11/1/2021
C113557,66.0,1500.4,5.0,Female,Cash,Clothing,Forum Istanbul,19/09/2021
C113565,43.0,600.16,2.0,Female,Cash,Clothing,Mall of Istanbul,15/09/2021
C113568,47.0,1200.32,4.0,Male,Cash,Clothing,Kanyon,25/10/2021
C113571,68.0,5.23,1.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,9/10/2021
C113576,52.0,600.16,2.0,Male,Cash,Clothing,Kanyon,2/7/2022
C113578,68.0,900.24,3.0,Female,Credit Card,Clothing,Mall of Istanbul,1/6/2021
C113588,66.0,300.08,1.0,Female,Debit Card,Clothing,Metropol AVM,22/04/2022
C113591,26.0,35.19,3.0,Male,Cash,Souvenir,Kanyon,22/10/2022
C113597,28.0,35.84,1.0,Female,Cash,Toys,Forum Istanbul,14/09/2021
C113599,50.0,300.08,1.0,Male,Debit Card,Clothing,Kanyon,15/11/2022
C113602,39.0,107.52,3.0,Male,Credit Card,Toys,Mall of Istanbul,6/1/2022
C113605,59.0,900.24,3.0,Female,Debit Card,Clothing,Kanyon,15/06/2022
C113608,21.0,75.75,5.0,Female,Cash,Books,Kanyon,1/8/2021
C113609,42.0,5250.0,5.0,Male,Debit Card,Technology,Metrocity,6/8/2021
C113611,20.0,1200.32,4.0,Female,Cash,Clothing,Mall of Istanbul,23/03/2022
C113613,59.0,15.69,3.0,Male,Cash,Food & Beverage,Mall of Istanbul,29/12/2021
C113617,32.0,46.92,4.0,Male,Cash,Souvenir,Mall of Istanbul,23/09/2022
C113631,53.0,40.66,1.0,Female,Credit Card,Cosmetics,Istinye Park,8/6/2021
C113635,27.0,1200.32,4.0,Female,Cash,Clothing,Kanyon,21/06/2022
C113638,48.0,15.69,3.0,Male,Cash,Food & Beverage,Forum Istanbul,4/6/2022
C113641,69.0,15.69,3.0,Female,Credit Card,Food & Beverage,Istinye Park,20/07/2022
C113642,40.0,1500.4,5.0,Female,Credit Card,Clothing,Forum Istanbul,7/6/2022
C113643,55.0,26.15,5.0,Male,Credit Card,Food & Beverage,Metrocity,21/04/2021
C113646,18.0,600.16,2.0,Male,Credit Card,Clothing,Metropol AVM,18/04/2021
C113649,22.0,30.3,2.0,Male,Credit Card,Books,Metropol AVM,28/11/2021
C113651,61.0,20.92,4.0,Female,Cash,Food & Beverage,Metrocity,1/11/2021
C113652,32.0,1500.4,5.0,Female,Credit Card,Clothing,Kanyon,29/10/2021
C113654,62.0,900.24,3.0,Female,Credit Card,Clothing,Mall of Istanbul,21/02/2022
C113656,28.0,300.08,1.0,Male,Cash,Clothing,Istinye Park,22/03/2021
C113660,31.0,162.64,4.0,Female,Cash,Cosmetics,Kanyon,14/09/2022
C113662,36.0,162.64,4.0,Male,Cash,Cosmetics,Metrocity,2/4/2022
C113665,60.0,45.45,3.0,Female,Cash,Books,Mall of Istanbul,20/08/2021
C113670,28.0,1200.32,4.0,Male,Debit Card,Clothing,Mall of Istanbul,5/2/2023
C113673,24.0,3150.0,3.0,Female,Credit Card,Technology,Kanyon,16/05/2022
C113677,33.0,121.98,3.0,Female,Credit Card,Cosmetics,Mall of Istanbul,9/5/2022
C113678,23.0,900.24,3.0,Male,Debit Card,Clothing,Kanyon,9/1/2023
C113684,45.0,107.52,3.0,Female,Cash,Toys,Forum Istanbul,27/04/2022
C113688,48.0,900.24,3.0,Male,Debit Card,Clothing,Kanyon,28/10/2022
C113692,49.0,46.92,4.0,Female,Debit Card,Souvenir,Viaport Outlet,22/06/2021
C113695,62.0,10.46,2.0,Male,Cash,Food & Beverage,Forum Istanbul,17/01/2023
C113698,27.0,26.15,5.0,Male,Cash,Food & Beverage,Metrocity,27/01/2021
C113701,39.0,20.92,4.0,Female,Cash,Food & Beverage,Metrocity,15/02/2022
C113702,60.0,1500.4,5.0,Female,Cash,Clothing,Zorlu Center,13/10/2022
C113708,28.0,179.2,5.0,Female,Credit Card,Toys,Metropol AVM,17/02/2021
C113711,55.0,35.84,1.0,Male,Cash,Toys,Mall of Istanbul,13/10/2021
C113712,50.0,107.52,3.0,Male,Debit Card,Toys,Metrocity,30/09/2022
C113713,54.0,40.66,1.0,Male,Debit Card,Cosmetics,Kanyon,31/12/2021
C113714,58.0,40.66,1.0,Female,Cash,Cosmetics,Mall of Istanbul,3/6/2022
C113716,52.0,1200.34,2.0,Male,Cash,Shoes,Mall of Istanbul,19/05/2022
C113718,49.0,15.69,3.0,Female,Cash,Food & Beverage,Zorlu Center,13/01/2022
C113720,40.0,71.68,2.0,Female,Credit Card,Toys,Mall of Istanbul,20/09/2021
C113721,22.0,60.6,4.0,Female,Debit Card,Books,Cevahir AVM,22/04/2021
C113722,37.0,1500.4,5.0,Female,Cash,Clothing,Metropol AVM,3/11/2021
C113730,27.0,600.17,1.0,Male,Credit Card,Shoes,Mall of Istanbul,6/8/2022
C113733,21.0,203.3,5.0,Male,Cash,Cosmetics,Mall of Istanbul,27/01/2021
C113736,54.0,121.98,3.0,Female,Cash,Cosmetics,Zorlu Center,20/12/2021
C113738,24.0,203.3,5.0,Female,Credit Card,Cosmetics,Emaar Square Mall,19/11/2022
C113739,38.0,1200.32,4.0,Male,Cash,Clothing,Istinye Park,18/01/2023
C113742,21.0,81.32,2.0,Female,Cash,Cosmetics,Mall of Istanbul,7/1/2022
C113748,27.0,1500.4,5.0,Female,Cash,Clothing,Cevahir AVM,4/3/2023
C113758,18.0,46.92,4.0,Male,Credit Card,Souvenir,Kanyon,3/6/2022
C113761,66.0,300.08,1.0,Male,Cash,Clothing,Metrocity,4/2/2023
C113764,43.0,1200.32,4.0,Male,Credit Card,Clothing,Cevahir AVM,13/11/2021
C113765,68.0,3000.85,5.0,Female,Credit Card,Shoes,Istinye Park,12/12/2021
C113770,62.0,4200.0,4.0,Male,Credit Card,Technology,Emaar Square Mall,4/8/2021
C113771,61.0,1500.4,5.0,Female,Cash,Clothing,Emaar Square Mall,1/9/2021
C113773,54.0,23.46,2.0,Male,Credit Card,Souvenir,Cevahir AVM,14/12/2021
C113778,37.0,900.24,3.0,Male,Credit Card,Clothing,Forum Istanbul,7/3/2023
C113779,27.0,15.69,3.0,Female,Credit Card,Food & Beverage,Metrocity,16/06/2021
C113780,25.0,1500.4,5.0,Female,Credit Card,Clothing,Metropol AVM,5/11/2022
C113782,45.0,5.23,1.0,Female,Cash,Food & Beverage,Metropol AVM,15/05/2021
C113783,30.0,23.46,2.0,Male,Credit Card,Souvenir,Zorlu Center,5/10/2022
C113786,60.0,81.32,2.0,Male,Cash,Cosmetics,Kanyon,10/10/2021
C113787,59.0,3000.85,5.0,Male,Debit Card,Shoes,Metropol AVM,4/8/2021
C113794,22.0,2100.0,2.0,Male,Cash,Technology,Metropol AVM,9/11/2022
C113795,54.0,20.92,4.0,Female,Credit Card,Food & Beverage,Mall of Istanbul,8/12/2021
C113802,41.0,3000.85,5.0,Female,Cash,Shoes,Istinye Park,17/06/2022
C113803,28.0,107.52,3.0,Female,Credit Card,Toys,Zorlu Center,3/3/2023
C113806,31.0,1500.4,5.0,Female,Cash,Clothing,Istinye Park,15/09/2021
C113808,27.0,1200.32,4.0,Male,Cash,Clothing,Cevahir AVM,15/04/2022
C113810,54.0,203.3,5.0,Male,Cash,Cosmetics,Mall of Istanbul,26/05/2022
C113812,59.0,1200.32,4.0,Male,Credit Card,Clothing,Istinye Park,11/11/2022
C113813,65.0,40.66,1.0,Female,Credit Card,Cosmetics,Mall of Istanbul,1/11/2022
C113815,21.0,35.19,3.0,Female,Cash,Souvenir,Istinye Park,18/03/2022
C113817,23.0,45.45,3.0,Female,Cash,Books,Mall of Istanbul,10/8/2021
C113820,66.0,1200.32,4.0,Male,Cash,Clothing,Kanyon,26/06/2021
C113827,29.0,15.69,3.0,Male,Debit Card,Food & Beverage,Mall of Istanbul,18/11/2022
C113828,56.0,1500.4,5.0,Male,Credit Card,Clothing,Mall of Istanbul,13/12/2022
C113830,52.0,203.3,5.0,Female,Debit Card,Cosmetics,Zorlu Center,7/4/2021
C113834,55.0,1200.32,4.0,Female,Credit Card,Clothing,Kanyon,22/01/2022
C113836,51.0,20.92,4.0,Female,Credit Card,Food & Beverage,Kanyon,22/06/2022
C113841,18.0,121.98,3.0,Female,Debit Card,Cosmetics,Metropol AVM,12/8/2022
C113845,22.0,900.24,3.0,Female,Debit Card,Clothing,Zorlu Center,5/6/2022
C113860,69.0,1500.4,5.0,Male,Cash,Clothing,Mall of Istanbul,5/3/2022
C113861,64.0,300.08,1.0,Male,Debit Card,Clothing,Metrocity,6/6/2021
C113863,26.0,3000.85,5.0,Female,Credit Card,Shoes,Mall of Istanbul,27/09/2022
C113865,65.0,600.16,2.0,Female,Cash,Clothing,Mall of Istanbul,16/03/2022
C113870,28.0,300.08,1.0,Female,Debit Card,Clothing,Metrocity,20/12/2022
